idx,+pts_knn_prediction_0,+pts_knn_prediction_0.01,+pts_knn_prediction_0.02,+pts_knn_prediction_0.03,+pts_knn_prediction_0.04,+pts_knn_prediction_0.05,+pts_knn_prediction_0.06,+pts_knn_prediction_0.07,+pts_knn_prediction_0.08,+pts_knn_prediction_0.09,+pts_knn_prediction_0.1,+pts_lightgbc_prediction_0,+pts_lightgbc_prediction_0.01,+pts_lightgbc_prediction_0.02,+pts_lightgbc_prediction_0.03,+pts_lightgbc_prediction_0.04,+pts_lightgbc_prediction_0.05,+pts_lightgbc_prediction_0.06,+pts_lightgbc_prediction_0.07,+pts_lightgbc_prediction_0.08,+pts_lightgbc_prediction_0.09,+pts_lightgbc_prediction_0.1,+pts_linsvc_prediction_0,+pts_linsvc_prediction_0.01,+pts_linsvc_prediction_0.02,+pts_linsvc_prediction_0.03,+pts_linsvc_prediction_0.04,+pts_linsvc_prediction_0.05,+pts_linsvc_prediction_0.06,+pts_linsvc_prediction_0.07,+pts_linsvc_prediction_0.08,+pts_linsvc_prediction_0.09,+pts_linsvc_prediction_0.1,+pts_log_prediction_0,+pts_log_prediction_0.01,+pts_log_prediction_0.02,+pts_log_prediction_0.03,+pts_log_prediction_0.04,+pts_log_prediction_0.05,+pts_log_prediction_0.06,+pts_log_prediction_0.07,+pts_log_prediction_0.08,+pts_log_prediction_0.09,+pts_log_prediction_0.1,accuracy_voter_prediction_0,accuracy_voter_prediction_0.01,accuracy_voter_prediction_0.02,accuracy_voter_prediction_0.03,accuracy_voter_prediction_0.04,accuracy_voter_prediction_0.05,accuracy_voter_prediction_0.06,accuracy_voter_prediction_0.07,accuracy_voter_prediction_0.08,accuracy_voter_prediction_0.09,accuracy_voter_prediction_0.1,combined_voter_prediction_0,combined_voter_prediction_0.01,combined_voter_prediction_0.02,combined_voter_prediction_0.03,combined_voter_prediction_0.04,combined_voter_prediction_0.05,combined_voter_prediction_0.06,combined_voter_prediction_0.07,combined_voter_prediction_0.08,combined_voter_prediction_0.09,combined_voter_prediction_0.1,loss_voter_prediction_0,loss_voter_prediction_0.01,loss_voter_prediction_0.02,loss_voter_prediction_0.03,loss_voter_prediction_0.04,loss_voter_prediction_0.05,loss_voter_prediction_0.06,loss_voter_prediction_0.07,loss_voter_prediction_0.08,loss_voter_prediction_0.09,loss_voter_prediction_0.1,raw_keras_prediction_0,raw_keras_prediction_0.01,raw_keras_prediction_0.02,raw_keras_prediction_0.03,raw_keras_prediction_0.04,raw_keras_prediction_0.05,raw_keras_prediction_0.06,raw_keras_prediction_0.07,raw_keras_prediction_0.08,raw_keras_prediction_0.09,raw_keras_prediction_0.1,raw_lightgbc_prediction_0,raw_lightgbc_prediction_0.01,raw_lightgbc_prediction_0.02,raw_lightgbc_prediction_0.03,raw_lightgbc_prediction_0.04,raw_lightgbc_prediction_0.05,raw_lightgbc_prediction_0.06,raw_lightgbc_prediction_0.07,raw_lightgbc_prediction_0.08,raw_lightgbc_prediction_0.09,raw_lightgbc_prediction_0.1,raw_log_prediction_0,raw_log_prediction_0.01,raw_log_prediction_0.02,raw_log_prediction_0.03,raw_log_prediction_0.04,raw_log_prediction_0.05,raw_log_prediction_0.06,raw_log_prediction_0.07,raw_log_prediction_0.08,raw_log_prediction_0.09,raw_log_prediction_0.1
2018-02-03W_Kentucky,16826.0,14769.0,11617.0,10257.0,5447.0,4056.0,2675.0,1437.0,391.0,802.0,904.0,43601.0,25911.0,17977.0,10097.0,6782.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-919.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-503.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5039.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5758.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5337.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-460.0,-703.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-441.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-03W_Virginia,16926.0,14869.0,11617.0,10257.0,5447.0,4056.0,2675.0,1437.0,391.0,802.0,904.0,43701.0,26011.0,17977.0,10097.0,6782.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-919.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5139.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5858.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5437.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-360.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-441.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-03Weber_State,16926.0,14869.0,11617.0,10257.0,5447.0,4056.0,2675.0,1437.0,391.0,802.0,904.0,43701.0,26011.0,17977.0,10097.0,6782.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-919.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5139.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5858.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5437.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-360.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-441.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-03Wm_&_Mary,16822.0,14765.0,11513.0,10257.0,5447.0,4056.0,2675.0,1437.0,391.0,802.0,904.0,43701.0,26011.0,17977.0,10097.0,6782.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-919.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5139.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5858.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5437.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-360.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-441.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-03Wright_State,16822.0,14765.0,11513.0,10257.0,5447.0,4056.0,2675.0,1437.0,391.0,802.0,904.0,43701.0,26011.0,17977.0,10097.0,6782.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-919.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5139.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5858.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5437.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-360.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-441.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-03Wyoming,16822.0,14765.0,11513.0,10257.0,5447.0,4056.0,2675.0,1437.0,391.0,802.0,904.0,43801.0,26111.0,18077.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-360.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-03Xavier,16710.0,14765.0,11513.0,10257.0,5447.0,4056.0,2675.0,1437.0,391.0,802.0,904.0,43801.0,26111.0,18077.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-360.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Arizona_St,16710.0,14765.0,11513.0,10257.0,5447.0,4056.0,2675.0,1437.0,391.0,802.0,904.0,43901.0,26211.0,18177.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-360.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Boston_Col,16710.0,14765.0,11513.0,10257.0,5447.0,4056.0,2675.0,1437.0,391.0,802.0,904.0,43901.0,26211.0,18177.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-360.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Canisius,16810.0,14865.0,11613.0,10357.0,5547.0,4156.0,2675.0,1437.0,391.0,802.0,904.0,43796.0,26211.0,18177.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-360.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04IL-Chicago,16700.0,14755.0,11503.0,10357.0,5547.0,4156.0,2675.0,1437.0,391.0,802.0,904.0,43796.0,26211.0,18177.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-360.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Iona,16590.0,14645.0,11393.0,10247.0,5547.0,4156.0,2675.0,1437.0,391.0,802.0,904.0,43796.0,26211.0,18177.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-260.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-939.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Maryland,16590.0,14645.0,11393.0,10247.0,5547.0,4156.0,2675.0,1437.0,391.0,802.0,904.0,43691.0,26106.0,18072.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-260.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Monmouth,16590.0,14645.0,11393.0,10247.0,5547.0,4156.0,2675.0,1437.0,391.0,802.0,904.0,43691.0,26106.0,18072.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-260.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Navy,16590.0,14645.0,11393.0,10247.0,5547.0,4156.0,2675.0,1437.0,391.0,802.0,904.0,43691.0,26106.0,18072.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-260.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Oakland,16475.0,14530.0,11278.0,10132.0,5547.0,4156.0,2675.0,1437.0,391.0,802.0,904.0,43791.0,26206.0,18172.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-260.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Ohio_State,16475.0,14530.0,11278.0,10132.0,5547.0,4156.0,2675.0,1437.0,391.0,802.0,904.0,43791.0,26206.0,18172.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Rider,16365.0,14530.0,11278.0,10132.0,5547.0,4156.0,2675.0,1437.0,391.0,802.0,904.0,43791.0,26206.0,18172.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Temple,16365.0,14530.0,11278.0,10132.0,5547.0,4156.0,2675.0,1437.0,391.0,802.0,904.0,43791.0,26206.0,18172.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Tulsa,16260.0,14425.0,11173.0,10027.0,5442.0,4051.0,2675.0,1437.0,391.0,802.0,904.0,43686.0,26101.0,18067.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-04Villanova,16360.0,14525.0,11173.0,10027.0,5442.0,4051.0,2675.0,1437.0,391.0,802.0,904.0,43686.0,26101.0,18067.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-05Bucknell,16460.0,14525.0,11173.0,10027.0,5442.0,4051.0,2675.0,1437.0,391.0,802.0,904.0,43686.0,26101.0,18067.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-05Fairfield,16560.0,14525.0,11173.0,10027.0,5442.0,4051.0,2675.0,1437.0,391.0,802.0,904.0,43686.0,26101.0,18067.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-05Indiana,16447.0,14525.0,11173.0,10027.0,5442.0,4051.0,2675.0,1437.0,391.0,802.0,904.0,43786.0,26201.0,18067.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-05Jackson_St,16342.0,14420.0,11068.0,10027.0,5442.0,4051.0,2675.0,1437.0,391.0,802.0,904.0,43786.0,26201.0,18067.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1044.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-05Louisville,16237.0,14420.0,11068.0,10027.0,5442.0,4051.0,2675.0,1437.0,391.0,802.0,904.0,43886.0,26201.0,18067.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1149.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-05NC_Central,16132.0,14315.0,11068.0,10027.0,5442.0,4051.0,2675.0,1437.0,391.0,802.0,904.0,43886.0,26201.0,18067.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1149.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
2018-02-05Oklahoma,16132.0,14315.0,11068.0,10027.0,5442.0,4051.0,2675.0,1437.0,391.0,802.0,904.0,43886.0,26201.0,18067.0,10197.0,6882.0,4628.0,2959.0,2576.0,2081.0,1681.0,1591.0,-819.0,503.0,1004.0,1200,1100,1000,1000,1000,1000,1000,1000,-403.0,1510.0,1087.0,1197.0,997.0,1100.0,1000,1000,1000,1000,1000,5239.0,1494.0,1101.0,1300,1200,1200,1200,1000,1000,1000,1000,5958.0,1103.0,812.0,1200,1100,1100,1100,1000,1000,1000,1000,5537.0,1108.0,817.0,1200,1100,1100,1100,1000,1000,1000,1000,-365.0,-603.0,263.0,807.0,1204.0,1100,1100,1000,1000,1000,1000,-1149.0,571.0,701.0,1109.0,1200,1200,1200,1000,1000,1000,1000,-341.0,299.0,554.0,1030.0,1400,1200,1200,1000,1000,1000,1000
